Time (UTC),EnergyUsage,Apartment,Hour,DayOfWeek,ProfileCluster,ProfileLabel,AnomalyFlag
2024-01-16 22:00:00,10.878247309999999,H101,22,1,2,Evening User,0
2024-01-16 23:00:00,10.18339743,H101,23,1,2,Evening User,0
2024-01-17 00:00:00,12.135397792,H101,0,2,1,Daytime User,0
2024-01-17 01:00:00,9.869742482,H101,1,2,1,Daytime User,0
2024-01-17 02:00:00,10.088777683,H101,2,2,1,Daytime User,0
2024-01-17 03:00:00,10.148620128000001,H101,3,2,1,Daytime User,0
2024-01-17 04:00:00,11.785073217,H101,4,2,1,Daytime User,0
2024-01-17 05:00:00,9.613868054000001,H101,5,2,1,Daytime User,0
2024-01-17 06:00:00,12.973366416000001,H101,6,2,1,Daytime User,0
2024-01-17 07:00:00,17.572979432,H101,7,2,2,Evening User,0
2024-01-17 08:00:00,10.426698676,H101,8,2,1,Daytime User,0
2024-01-17 09:00:00,11.181471974,H101,9,2,1,Daytime User,0
2024-01-17 10:00:00,12.868168476000001,H101,10,2,1,Daytime User,0
2024-01-17 11:00:00,12.815341876000002,H101,11,2,2,Evening User,0
2024-01-17 12:00:00,9.936703366000001,H101,12,2,1,Daytime User,0
2024-01-17 13:00:00,15.302496906000002,H101,13,2,2,Evening User,0
2024-01-17 14:00:00,10.661174180000001,H101,14,2,2,Evening User,0
2024-01-17 15:00:00,12.752681120000002,H101,15,2,2,Evening User,0
2024-01-17 16:00:00,13.691827969000002,H101,16,2,2,Evening User,0
2024-01-17 17:00:00,14.84730494,H101,17,2,2,Evening User,0
2024-01-17 18:00:00,16.551424883,H101,18,2,2,Evening User,0
2024-01-17 19:00:00,12.863451197,H101,19,2,2,Evening User,0
2024-01-17 20:00:00,14.374843847000001,H101,20,2,2,Evening User,0
2024-01-17 21:00:00,14.629432824,H101,21,2,2,Evening User,0
2024-01-17 22:00:00,15.222905477,H101,22,2,2,Evening User,0
2024-01-17 23:00:00,14.153980694,H101,23,2,2,Evening User,0
2024-01-18 00:00:00,13.23607298,H101,0,3,0,Daytime User,0
2024-01-18 01:00:00,11.021864455000001,H101,1,3,0,Daytime User,0
2024-01-18 02:00:00,13.819493957999999,H101,2,3,0,Daytime User,0
2024-01-18 03:00:00,11.902748946,H101,3,3,0,Daytime User,0
2024-01-18 04:00:00,11.999435012000001,H101,4,3,0,Daytime User,0
2024-01-18 05:00:00,13.306005725,H101,5,3,0,Daytime User,0
2024-01-18 06:00:00,12.751523484,H101,6,3,0,Daytime User,0
2024-01-18 07:00:00,12.710002019000001,H101,7,3,0,Daytime User,0
2024-01-18 08:00:00,14.766583989,H101,8,3,2,Evening User,0
2024-01-18 09:00:00,17.196614942000004,H101,9,3,2,Evening User,0
2024-01-18 10:00:00,9.948589044,H101,10,3,0,Daytime User,0
2024-01-18 11:00:00,11.101099652,H101,11,3,2,Evening User,0
2024-01-18 12:00:00,11.886838970000001,H101,12,3,2,Evening User,0
2024-01-18 13:00:00,9.842473909,H101,13,3,2,Evening User,0
2024-01-18 14:00:00,16.034636521000003,H101,14,3,2,Evening User,0
2024-01-18 15:00:00,12.301380185,H101,15,3,2,Evening User,0
2024-01-18 16:00:00,13.494676905000002,H101,16,3,2,Evening User,0
2024-01-18 17:00:00,16.323954935000003,H101,17,3,2,Evening User,0
2024-01-18 18:00:00,11.352537734,H101,18,3,2,Evening User,0
2024-01-18 19:00:00,16.61522786,H101,19,3,2,Evening User,0
2024-01-18 20:00:00,27.080679992000007,H101,20,3,2,Evening User,0
2024-01-18 21:00:00,15.616848537000003,H101,21,3,2,Evening User,0
2024-01-18 22:00:00,21.841237519000003,H101,22,3,2,Evening User,0
2024-01-18 23:00:00,13.127758593000001,H101,23,3,2,Evening User,0
2024-01-19 00:00:00,10.612795395000001,H101,0,4,0,Daytime User,0
2024-01-19 01:00:00,11.025032153000002,H101,1,4,0,Daytime User,0
2024-01-19 02:00:00,14.545899436000001,H101,2,4,0,Daytime User,0
2024-01-19 03:00:00,12.798383958000002,H101,3,4,0,Daytime User,0
2024-01-19 04:00:00,10.476699844,H101,4,4,0,Daytime User,0
2024-01-19 05:00:00,14.272516059,H101,5,4,0,Daytime User,0
2024-01-19 06:00:00,11.049208367,H101,6,4,0,Daytime User,0
2024-01-19 07:00:00,13.227455245000002,H101,7,4,0,Daytime User,0
2024-01-19 08:00:00,15.396355737000002,H101,8,4,0,Daytime User,0
2024-01-19 09:00:00,19.50766689,H101,9,4,2,Evening User,0
2024-01-19 10:00:00,11.412801729000002,H101,10,4,0,Daytime User,0
2024-01-19 11:00:00,12.079053,H101,11,4,0,Daytime User,0
2024-01-19 12:00:00,10.86794568,H101,12,4,0,Daytime User,0
2024-01-19 13:00:00,10.532557370000001,H101,13,4,2,Evening User,0
2024-01-19 14:00:00,15.885767056000002,H101,14,4,2,Evening User,0
2024-01-19 15:00:00,13.565610264,H101,15,4,2,Evening User,0
2024-01-19 16:00:00,12.722004641000002,H101,16,4,2,Evening User,0
2024-01-19 17:00:00,9.429149346,H101,17,4,2,Evening User,0
2024-01-19 18:00:00,10.406352943,H101,18,4,2,Evening User,0
2024-01-19 19:00:00,16.549185122,H101,19,4,2,Evening User,0
2024-01-19 20:00:00,12.643967969,H101,20,4,2,Evening User,0
2024-01-19 21:00:00,18.845491764000002,H101,21,4,2,Evening User,0
2024-01-19 22:00:00,18.696067167000002,H101,22,4,2,Evening User,0
2024-01-19 23:00:00,13.900785742,H101,23,4,2,Evening User,0
2024-01-20 00:00:00,8.366969639999999,H101,0,5,0,Daytime User,0
2024-01-20 01:00:00,11.396755420000002,H101,1,5,0,Daytime User,0
2024-01-20 02:00:00,8.856829286,H101,2,5,0,Daytime User,0
2024-01-20 03:00:00,13.111373881000002,H101,3,5,0,Daytime User,0
2024-01-20 04:00:00,10.109666702,H101,4,5,0,Daytime User,0
2024-01-20 05:00:00,11.510405637,H101,5,5,0,Daytime User,0
2024-01-20 06:00:00,11.445210762999999,H101,6,5,0,Daytime User,0
2024-01-20 07:00:00,10.911464364,H101,7,5,0,Daytime User,0
2024-01-20 08:00:00,15.65388403,H101,8,5,0,Daytime User,0
2024-01-20 09:00:00,19.972292473000003,H101,9,5,2,Evening User,0
2024-01-20 10:00:00,9.838921706,H101,10,5,0,Daytime User,0
2024-01-20 11:00:00,10.588927848,H101,11,5,0,Daytime User,0
2024-01-20 12:00:00,11.840287272000001,H101,12,5,0,Daytime User,0
2024-01-20 13:00:00,10.58932014,H101,13,5,0,Daytime User,0
2024-01-20 14:00:00,11.750006618,H101,14,5,2,Evening User,0
2024-01-20 15:00:00,10.630350128,H101,15,5,2,Evening User,0
2024-01-20 16:00:00,10.059914438,H101,16,5,2,Evening User,0
2024-01-20 17:00:00,14.563787965000001,H101,17,5,2,Evening User,0
2024-01-20 18:00:00,10.38350913,H101,18,5,2,Evening User,0
2024-01-20 19:00:00,17.203775414,H101,19,5,2,Evening User,0
2024-01-20 20:00:00,21.076286695000004,H101,20,5,2,Evening User,0
2024-01-20 21:00:00,13.933122527000002,H101,21,5,2,Evening User,0
2024-01-20 22:00:00,15.97762922,H101,22,5,2,Evening User,0
2024-01-20 23:00:00,8.94686085,H101,23,5,2,Evening User,0
2024-01-21 00:00:00,10.97764469,H101,0,6,0,Daytime User,0
2024-01-21 01:00:00,12.314686333000001,H101,1,6,0,Daytime User,0
2024-01-21 02:00:00,8.104699117,H101,2,6,0,Daytime User,0
2024-01-21 03:00:00,7.441283032,H101,3,6,0,Daytime User,0
2024-01-21 04:00:00,11.689321039000001,H101,4,6,0,Daytime User,0
2024-01-21 05:00:00,7.953993415999999,H101,5,6,0,Daytime User,0
2024-01-21 06:00:00,11.313389874,H101,6,6,0,Daytime User,0
2024-01-21 07:00:00,6.604494251999999,H101,7,6,0,Daytime User,0
2024-01-21 08:00:00,10.728467510000002,H101,8,6,0,Daytime User,0
2024-01-21 09:00:00,7.404341519,H101,9,6,0,Daytime User,0
2024-01-21 10:00:00,7.504312298,H101,10,6,0,Daytime User,0
2024-01-21 11:00:00,8.971711387,H101,11,6,0,Daytime User,0
2024-01-21 12:00:00,11.714841686,H101,12,6,0,Daytime User,0
2024-01-21 13:00:00,22.912503976999997,H101,13,6,2,Evening User,0
2024-01-21 14:00:00,14.645568674,H101,14,6,2,Evening User,0
2024-01-21 15:00:00,11.870607214000001,H101,15,6,2,Evening User,0
2024-01-21 16:00:00,15.57814333,H101,16,6,2,Evening User,0
2024-01-21 17:00:00,14.124961921,H101,17,6,2,Evening User,0
2024-01-21 18:00:00,15.886886266000001,H101,18,6,2,Evening User,0
2024-01-21 19:00:00,15.719871028,H101,19,6,2,Evening User,0
2024-01-21 20:00:00,13.428653514,H101,20,6,2,Evening User,0
2024-01-21 21:00:00,9.074207283000002,H101,21,6,2,Evening User,0
2024-01-21 22:00:00,11.73824109,H101,22,6,2,Evening User,0
2024-01-21 23:00:00,10.066356131000001,H101,23,6,2,Evening User,0
2024-01-22 00:00:00,7.874623344,H101,0,0,1,Daytime User,0
2024-01-22 01:00:00,9.286962818000001,H101,1,0,1,Daytime User,0
2024-01-22 02:00:00,6.620423896,H101,2,0,1,Daytime User,0
2024-01-22 03:00:00,10.474706239,H101,3,0,1,Daytime User,0
2024-01-22 04:00:00,7.442873706,H101,4,0,1,Daytime User,0
2024-01-22 05:00:00,9.580701861,H101,5,0,1,Daytime User,0
2024-01-22 06:00:00,7.230658849000001,H101,6,0,1,Daytime User,0
2024-01-22 07:00:00,16.209749523,H101,7,0,1,Daytime User,0
2024-01-22 08:00:00,14.20511439,H101,8,0,1,Daytime User,0
2024-01-22 09:00:00,7.705381898,H101,9,0,1,Daytime User,0
2024-01-22 10:00:00,7.801597768000001,H101,10,0,1,Daytime User,0
2024-01-22 11:00:00,13.134235561,H101,11,0,1,Daytime User,0
2024-01-22 12:00:00,10.769090339,H101,12,0,1,Daytime User,0
2024-01-22 13:00:00,9.874091835,H101,13,0,1,Daytime User,0
2024-01-22 14:00:00,12.334985162,H101,14,0,1,Daytime User,0
2024-01-22 15:00:00,9.790647206,H101,15,0,1,Daytime User,0
2024-01-22 16:00:00,10.220567549999998,H101,16,0,1,Daytime User,0
2024-01-22 17:00:00,13.445767581,H101,17,0,2,Evening User,0
2024-01-22 18:00:00,9.921692521,H101,18,0,1,Daytime User,0
2024-01-22 19:00:00,9.125080403,H101,19,0,1,Daytime User,0
2024-01-22 20:00:00,20.097152161,H101,20,0,2,Evening User,0
2024-01-22 21:00:00,18.611132251,H101,21,0,2,Evening User,0
2024-01-22 22:00:00,10.932918722,H101,22,0,2,Evening User,0
2024-01-22 23:00:00,9.900303658,H101,23,0,2,Evening User,0
2024-01-23 00:00:00,8.606131472,H101,0,1,1,Daytime User,0
2024-01-23 01:00:00,10.008015442000001,H101,1,1,1,Daytime User,0
2024-01-23 02:00:00,13.290585772,H101,2,1,1,Daytime User,0
2024-01-23 03:00:00,12.787030599000001,H101,3,1,1,Daytime User,0
2024-01-23 04:00:00,10.096009562,H101,4,1,1,Daytime User,0
2024-01-23 05:00:00,10.258328523000001,H101,5,1,1,Daytime User,0
2024-01-23 06:00:00,7.731938826,H101,6,1,1,Daytime User,0
2024-01-23 07:00:00,15.210312726000002,H101,7,1,1,Daytime User,0
2024-01-23 08:00:00,18.384615398,H101,8,1,1,Daytime User,0
2024-01-23 09:00:00,8.683869478,H101,9,1,1,Daytime User,0
2024-01-23 10:00:00,7.803654904,H101,10,1,1,Daytime User,0
2024-01-23 11:00:00,10.954896934000002,H101,11,1,1,Daytime User,0
2024-01-23 12:00:00,9.379744319,H101,12,1,1,Daytime User,0
2024-01-23 13:00:00,8.6397148,H101,13,1,1,Daytime User,0
2024-01-23 14:00:00,14.279304948,H101,14,1,2,Evening User,0
2024-01-23 15:00:00,8.648383754000001,H101,15,1,1,Daytime User,0
2024-01-23 16:00:00,15.919312008000002,H101,16,1,2,Evening User,0
2024-01-23 17:00:00,15.701420500000001,H101,17,1,2,Evening User,0
2024-01-23 18:00:00,8.934738891,H101,18,1,2,Evening User,0
2024-01-23 19:00:00,8.554881863,H101,19,1,2,Evening User,0
2024-01-23 20:00:00,12.255728782,H101,20,1,2,Evening User,0
2024-01-23 21:00:00,11.828967325,H101,21,1,2,Evening User,0
2024-01-23 22:00:00,15.687065017,H101,22,1,2,Evening User,0
2024-01-23 23:00:00,8.172827473,H101,23,1,2,Evening User,0
2024-01-24 00:00:00,8.030522468000001,H101,0,2,1,Daytime User,0
2024-01-24 01:00:00,10.479556359,H101,1,2,1,Daytime User,0
2024-01-24 02:00:00,7.499776218,H101,2,2,1,Daytime User,0
2024-01-24 03:00:00,7.563035128,H101,3,2,1,Daytime User,0
2024-01-24 04:00:00,10.370849158,H101,4,2,1,Daytime User,0
2024-01-24 05:00:00,9.588022821000001,H101,5,2,1,Daytime User,0
2024-01-24 06:00:00,9.102613108,H101,6,2,1,Daytime User,0
2024-01-24 07:00:00,12.424997998,H101,7,2,1,Daytime User,0
2024-01-24 08:00:00,13.71041808,H101,8,2,1,Daytime User,0
2024-01-24 09:00:00,8.616348126000002,H101,9,2,1,Daytime User,0
2024-01-24 10:00:00,9.106574116,H101,10,2,1,Daytime User,0
2024-01-24 11:00:00,12.737001636,H101,11,2,1,Daytime User,0
2024-01-24 12:00:00,6.812560832000001,H101,12,2,1,Daytime User,0
2024-01-24 13:00:00,7.293108586000001,H101,13,2,1,Daytime User,0
2024-01-24 14:00:00,7.791752976000001,H101,14,2,1,Daytime User,0
2024-01-24 15:00:00,10.966841956000001,H101,15,2,2,Evening User,0
2024-01-24 16:00:00,7.26540376,H101,16,2,1,Daytime User,0
2024-01-24 17:00:00,10.631692536000001,H101,17,2,2,Evening User,0
2024-01-24 18:00:00,7.736888351000001,H101,18,2,2,Evening User,0
2024-01-24 19:00:00,9.746668280000002,H101,19,2,2,Evening User,0
2024-01-24 20:00:00,13.204172734,H101,20,2,2,Evening User,0
2024-01-24 21:00:00,16.826660797000002,H101,21,2,2,Evening User,0
2024-01-24 22:00:00,9.088335837,H101,22,2,2,Evening User,0
2024-01-24 23:00:00,8.137165939,H101,23,2,2,Evening User,0
2024-01-25 00:00:00,8.662830726000001,H101,0,3,0,Daytime User,0
2024-01-25 01:00:00,8.182287422000002,H101,1,3,0,Daytime User,0
2024-01-25 02:00:00,9.971212582,H101,2,3,0,Daytime User,0
2024-01-25 03:00:00,8.904804107,H101,3,3,0,Daytime User,0
2024-01-25 04:00:00,12.015680601000001,H101,4,3,0,Daytime User,0
2024-01-25 05:00:00,10.108256768,H101,5,3,0,Daytime User,0
2024-01-25 06:00:00,8.220348026,H101,6,3,0,Daytime User,0
2024-01-25 07:00:00,14.394605034000001,H101,7,3,0,Daytime User,0
2024-01-25 08:00:00,13.017148575,H101,8,3,0,Daytime User,0
2024-01-25 09:00:00,9.303344322000001,H101,9,3,0,Daytime User,0
2024-01-25 10:00:00,9.648984822000001,H101,10,3,0,Daytime User,0
2024-01-25 11:00:00,9.981424379000002,H101,11,3,0,Daytime User,0
2024-01-25 12:00:00,10.016442226,H101,12,3,2,Evening User,0
2024-01-25 13:00:00,12.929944791,H101,13,3,2,Evening User,0
2024-01-25 14:00:00,7.648117842,H101,14,3,2,Evening User,0
2024-01-25 15:00:00,12.204542362,H101,15,3,2,Evening User,0
2024-01-25 16:00:00,9.151291348,H101,16,3,2,Evening User,0
2024-01-25 17:00:00,12.954823352000002,H101,17,3,2,Evening User,0
2024-01-25 18:00:00,8.742826372000001,H101,18,3,2,Evening User,0
2024-01-25 19:00:00,11.684078999,H101,19,3,2,Evening User,0
2024-01-25 20:00:00,17.861374084,H101,20,3,2,Evening User,0
2024-01-25 21:00:00,15.861549177000002,H101,21,3,2,Evening User,0
2024-01-25 22:00:00,12.882684265,H101,22,3,2,Evening User,0
2024-01-25 23:00:00,9.086577355000001,H101,23,3,2,Evening User,0
2024-01-26 00:00:00,7.980465107000001,H101,0,4,0,Daytime User,0
2024-01-26 01:00:00,11.224981210000001,H101,1,4,0,Daytime User,0
2024-01-26 02:00:00,6.9931327020000005,H101,2,4,0,Daytime User,0
2024-01-26 03:00:00,8.46228722,H101,3,4,0,Daytime User,0
2024-01-26 04:00:00,8.190225792,H101,4,4,0,Daytime User,0
2024-01-26 05:00:00,8.114729354000001,H101,5,4,0,Daytime User,0
2024-01-26 06:00:00,7.117833498,H101,6,4,0,Daytime User,0
2024-01-26 07:00:00,13.741661478000001,H101,7,4,0,Daytime User,0
2024-01-26 08:00:00,7.38261453,H101,8,4,0,Daytime User,0
2024-01-26 09:00:00,9.319102412000001,H101,9,4,0,Daytime User,0
2024-01-26 10:00:00,10.920304478000002,H101,10,4,0,Daytime User,0
2024-01-26 11:00:00,11.419376960000003,H101,11,4,0,Daytime User,0
2024-01-26 12:00:00,8.075132824,H101,12,4,0,Daytime User,0
2024-01-26 13:00:00,13.794832521000002,H101,13,4,2,Evening User,0
2024-01-26 14:00:00,8.481867342000001,H101,14,4,0,Daytime User,0
2024-01-26 15:00:00,10.063296078,H101,15,4,2,Evening User,0
2024-01-26 16:00:00,9.838868048000002,H101,16,4,2,Evening User,0
2024-01-26 17:00:00,13.696061071,H101,17,4,2,Evening User,0
2024-01-26 18:00:00,11.211979055000002,H101,18,4,2,Evening User,0
2024-01-26 19:00:00,9.258292956,H101,19,4,2,Evening User,0
2024-01-26 20:00:00,9.724506857000002,H101,20,4,2,Evening User,0
2024-01-26 21:00:00,12.063156824,H101,21,4,2,Evening User,0
2024-01-26 22:00:00,11.470758712000002,H101,22,4,2,Evening User,0
2024-01-26 23:00:00,10.103917201,H101,23,4,2,Evening User,0
2024-01-27 00:00:00,13.964147408,H101,0,5,0,Daytime User,0
2024-01-27 01:00:00,11.529910718,H101,1,5,0,Daytime User,0
2024-01-27 02:00:00,7.564273018,H101,2,5,0,Daytime User,0
2024-01-27 03:00:00,10.229055301,H101,3,5,0,Daytime User,0
2024-01-27 04:00:00,8.918736042,H101,4,5,0,Daytime User,0
2024-01-27 05:00:00,11.762490148000001,H101,5,5,0,Daytime User,0
2024-01-27 06:00:00,8.315641736,H101,6,5,0,Daytime User,0
2024-01-27 07:00:00,13.791399034000001,H101,7,5,0,Daytime User,0
2024-01-27 08:00:00,19.105719655999998,H101,8,5,2,Evening User,0
2024-01-27 09:00:00,10.172929685,H101,9,5,0,Daytime User,0
2024-01-27 10:00:00,8.928429045000001,H101,10,5,0,Daytime User,0
2024-01-27 11:00:00,10.15292632,H101,11,5,0,Daytime User,0
2024-01-27 12:00:00,7.396836603000001,H101,12,5,0,Daytime User,0
2024-01-27 13:00:00,7.26335669,H101,13,5,0,Daytime User,0
2024-01-27 14:00:00,7.71452682,H101,14,5,0,Daytime User,0
2024-01-27 15:00:00,10.21149119,H101,15,5,2,Evening User,0
2024-01-27 16:00:00,11.619903876000002,H101,16,5,2,Evening User,0
2024-01-27 17:00:00,13.698180990000001,H101,17,5,2,Evening User,0
2024-01-27 18:00:00,12.47782265,H101,18,5,2,Evening User,0
2024-01-27 19:00:00,18.34742615,H101,19,5,2,Evening User,0
2024-01-27 20:00:00,16.329441261,H101,20,5,2,Evening User,0
2024-01-27 21:00:00,21.598360217,H101,21,5,2,Evening User,0
2024-01-27 22:00:00,8.713771425000001,H101,22,5,2,Evening User,0
2024-01-27 23:00:00,9.820822408,H101,23,5,2,Evening User,0
2024-01-28 00:00:00,7.972688866,H101,0,6,0,Daytime User,0
2024-01-28 01:00:00,7.7186474060000005,H101,1,6,0,Daytime User,0
2024-01-28 02:00:00,11.303249466,H101,2,6,0,Daytime User,0
2024-01-28 03:00:00,6.994932939,H101,3,6,0,Daytime User,0
2024-01-28 04:00:00,9.319989045,H101,4,6,0,Daytime User,0
2024-01-28 05:00:00,8.39179061,H101,5,6,0,Daytime User,0
2024-01-28 06:00:00,11.942644976,H101,6,6,0,Daytime User,0
2024-01-28 07:00:00,10.369095238,H101,7,6,0,Daytime User,0
2024-01-28 08:00:00,7.497236869,H101,8,6,0,Daytime User,0
2024-01-28 09:00:00,9.274258569,H101,9,6,0,Daytime User,0
2024-01-28 10:00:00,15.096295535000001,H101,10,6,0,Daytime User,0
2024-01-28 11:00:00,7.818376578,H101,11,6,0,Daytime User,0
2024-01-28 12:00:00,6.703187298,H101,12,6,0,Daytime User,0
2024-01-28 13:00:00,10.867241575000001,H101,13,6,0,Daytime User,0
2024-01-28 14:00:00,10.057455681,H101,14,6,0,Daytime User,0
2024-01-28 15:00:00,11.075444948000001,H101,15,6,0,Daytime User,0
2024-01-28 16:00:00,9.909377413,H101,16,6,0,Daytime User,0
2024-01-28 17:00:00,15.837047065000002,H101,17,6,2,Evening User,0
2024-01-28 18:00:00,8.438846011,H101,18,6,0,Daytime User,0
2024-01-28 19:00:00,13.419586091000001,H101,19,6,2,Evening User,0
2024-01-28 20:00:00,17.717741868,H101,20,6,2,Evening User,0
2024-01-28 21:00:00,11.824127498000001,H101,21,6,2,Evening User,0
2024-01-28 22:00:00,11.425514355,H101,22,6,2,Evening User,0
2024-01-28 23:00:00,6.146760863999999,H101,23,6,2,Evening User,0
2024-01-29 00:00:00,10.590356898000001,H101,0,0,1,Daytime User,0
2024-01-29 01:00:00,8.211163084,H101,1,0,1,Daytime User,0
2024-01-29 02:00:00,9.272077834000001,H101,2,0,1,Daytime User,0
2024-01-29 03:00:00,7.402089217,H101,3,0,1,Daytime User,0
2024-01-29 04:00:00,11.402490318,H101,4,0,1,Daytime User,0
2024-01-29 05:00:00,6.804592543999999,H101,5,0,1,Daytime User,0
2024-01-29 06:00:00,11.033988286000001,H101,6,0,1,Daytime User,0
2024-01-29 07:00:00,9.14010891,H101,7,0,1,Daytime User,0
2024-01-29 08:00:00,14.84817488,H101,8,0,1,Daytime User,0
2024-01-29 09:00:00,9.61668752,H101,9,0,1,Daytime User,0
2024-01-29 10:00:00,7.85659783,H101,10,0,1,Daytime User,0
2024-01-29 11:00:00,8.953080114,H101,11,0,1,Daytime User,0
2024-01-29 12:00:00,10.55251582,H101,12,0,1,Daytime User,0
2024-01-29 13:00:00,9.293588143000001,H101,13,0,1,Daytime User,0
2024-01-29 14:00:00,9.240063039999999,H101,14,0,1,Daytime User,0
2024-01-29 15:00:00,9.731295156,H101,15,0,1,Daytime User,0
2024-01-29 16:00:00,8.758076626000001,H101,16,0,1,Daytime User,0
2024-01-29 17:00:00,8.33218151,H101,17,0,1,Daytime User,0
2024-01-29 18:00:00,11.361862349999999,H101,18,0,1,Daytime User,0
2024-01-29 19:00:00,9.8385435,H101,19,0,1,Daytime User,0
2024-01-29 20:00:00,14.231918849000001,H101,20,0,2,Evening User,0
2024-01-29 21:00:00,17.829897813000002,H101,21,0,2,Evening User,0
2024-01-29 22:00:00,13.655210101000002,H101,22,0,2,Evening User,0
2024-01-29 23:00:00,7.993993978,H101,23,0,2,Evening User,0
2024-01-30 00:00:00,7.373044835,H101,0,1,1,Daytime User,0
2024-01-30 01:00:00,11.875956279,H101,1,1,1,Daytime User,0
2024-01-30 02:00:00,8.176538658,H101,2,1,1,Daytime User,0
2024-01-30 03:00:00,8.869126161,H101,3,1,1,Daytime User,0
2024-01-30 04:00:00,8.592828928,H101,4,1,1,Daytime User,0
2024-01-30 05:00:00,9.534409632,H101,5,1,1,Daytime User,0
2024-01-30 06:00:00,10.265032521,H101,6,1,1,Daytime User,0
2024-01-30 07:00:00,17.726685878,H101,7,1,1,Daytime User,0
2024-01-30 08:00:00,14.114708207,H101,8,1,1,Daytime User,0
2024-01-30 09:00:00,10.449954705,H101,9,1,1,Daytime User,0
2024-01-30 10:00:00,8.591787975,H101,10,1,1,Daytime User,0
2024-01-30 11:00:00,8.604967803000001,H101,11,1,1,Daytime User,0
2024-01-30 12:00:00,6.863900362,H101,12,1,1,Daytime User,0
2024-01-30 13:00:00,12.934630448000002,H101,13,1,1,Daytime User,0
2024-01-30 14:00:00,7.519524048000001,H101,14,1,1,Daytime User,0
2024-01-30 15:00:00,7.579784675,H101,15,1,1,Daytime User,0
2024-01-30 16:00:00,10.255887624,H101,16,1,1,Daytime User,0
2024-01-30 17:00:00,8.475038243,H101,17,1,1,Daytime User,0
2024-01-30 18:00:00,12.633564988000002,H101,18,1,2,Evening User,0
2024-01-30 19:00:00,14.596446289000001,H101,19,1,2,Evening User,0
2024-01-30 20:00:00,19.335172592000003,H101,20,1,2,Evening User,0
2024-01-30 21:00:00,17.546327656000003,H101,21,1,2,Evening User,0
2024-01-30 22:00:00,13.955290842,H101,22,1,2,Evening User,0
2024-01-30 23:00:00,10.026628682,H101,23,1,2,Evening User,0
2024-01-31 00:00:00,10.440604709,H101,0,2,1,Daytime User,0
2024-01-31 01:00:00,13.728132123,H101,1,2,1,Daytime User,0
2024-01-31 02:00:00,12.232942636,H101,2,2,1,Daytime User,0
2024-01-31 03:00:00,11.465326579,H101,3,2,1,Daytime User,0
2024-01-31 04:00:00,12.385531926,H101,4,2,1,Daytime User,0
2024-01-31 05:00:00,9.005011927,H101,5,2,1,Daytime User,0
2024-01-31 06:00:00,13.032780764000002,H101,6,2,1,Daytime User,0
